"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Lrrc8d",5.62700356286891e-12,0.320912279340274,0.481,0.318,9.54170994155681e-08,"0","Lrrc8d"
"Sub1",5.97963880157702e-12,0.234297444876514,1,0.997,1.01396735158341e-07,"0","Sub1"
"Areg",6.06661190289528e-12,0.451028952637724,0.135,0.042,1.02871538037395e-07,"0","Areg"
"Gm26532",6.11422516726087e-12,0.384403575567148,0.521,0.359,1.03678916161243e-07,"0","Gm26532"
"Purb",6.61053587706459e-12,0.267388289387176,0.988,0.98,1.12094856867384e-07,"0","Purb"
"F2rl1",6.90848931276035e-12,0.25538348842773,0.282,0.14,1.17147253276477e-07,"0","F2rl1"
"Dock5",8.10178629133138e-12,0.372595422167728,0.727,0.598,1.37381990142106e-07,"0","Dock5"
"Tinagl1",9.63298242503342e-12,0.511965701084902,0.614,0.45,1.63346482981292e-07,"0","Tinagl1"
"Bex4",9.76020258817673e-12,0.217372333192558,0.244,0.11,1.65503755287713e-07,"0","Bex4"
"Dnaja1",1.02099969248132e-11,0.199246985244236,1,1,1.73130917854057e-07,"0","Dnaja1"
"Pdgfa",1.0408308465056e-11,0.310786658775245,0.855,0.707,1.76493686641955e-07,"0","Pdgfa"
"She",1.24002650052562e-11,0.157344256437804,0.083,0.017,2.10271293694129e-07,"0","She"
"Syncrip",1.31320989496277e-11,0.277441731093188,0.995,0.994,2.22681001888838e-07,"0","Syncrip"
"Msmo1",1.34284311386827e-11,0.445204115629735,0.645,0.501,2.27705906818643e-07,"0","Msmo1"
"Pkn1",1.37526370951988e-11,0.32738608444024,0.618,0.471,2.33203467223286e-07,"0","Pkn1"
"Rab11fip1",1.4754748210524e-11,0.20208738126305,0.256,0.123,2.50196265405856e-07,"0","Rab11fip1"
"Ceacam1",1.49945357675091e-11,0.293493973485653,0.287,0.146,2.54262343009653e-07,"0","Ceacam1"
"Ywhae",1.6977287447288e-11,0.150433592613798,1,1,2.87883863243663e-07,"0","Ywhae"
"Lmna",1.84015690076024e-11,0.23286456842266,1,1,3.12035405661914e-07,"0","Lmna"
"Aqp11",1.87650125676175e-11,0.316244004116844,0.322,0.176,3.1819831810909e-07,"0","Aqp11"
"Nat8l",1.93922424715351e-11,0.490803870346895,0.661,0.533,3.28834255589821e-07,"0","Nat8l"
"Il6ra",2.0474249578758e-11,0.357257062254965,0.519,0.358,3.47181850106999e-07,"0","Il6ra"
"Cd47",2.08537300763768e-11,0.296099788553583,0.979,0.94,3.53616700905122e-07,"0","Cd47"
"Slc2a3",2.10769914186734e-11,0.231026502699158,0.358,0.205,3.57402543486444e-07,"0","Slc2a3"
"Apba2",2.11351143653662e-11,0.454067053223938,0.237,0.114,3.58388134293515e-07,"0","Apba2"
"Ddrgk1",2.20674454493314e-11,0.274327544402343,0.969,0.929,3.74197672484313e-07,"0","Ddrgk1"
"Syt1",2.87415069070824e-11,0.209744338128231,0.128,0.041,4.87369732623396e-07,"0","Syt1"
"Glo1",2.88846283287276e-11,0.225175436516334,0.983,0.961,4.89796642570234e-07,"0","Glo1"
"Orai1",3.01962497128935e-11,0.305844831251333,0.649,0.498,5.12037806381536e-07,"0","Orai1"
"Thbs3",3.16048111614106e-11,0.336201226053644,0.678,0.534,5.3592278286404e-07,"0","Thbs3"
"Bace2",3.44697188153406e-11,0.150075351296523,0.102,0.027,5.84503021951731e-07,"0","Bace2"
"Slc38a1",3.55835385001959e-11,0.291630972031631,0.844,0.73,6.03390062347822e-07,"0","Slc38a1"
"Ube2b",3.77985979224946e-11,0.206246950190307,0.998,0.988,6.40950824971741e-07,"0","Ube2b"
"Cacna2d2",4.54478518436952e-11,0.24334926387999,0.197,0.085,7.7065922371354e-07,"0","Cacna2d2"
"Psme1",4.70758101604273e-11,0.272171981940409,0.945,0.925,7.98264512890366e-07,"0","Psme1"
"Nat8f3",5.25007682946412e-11,0.164708942620111,0.085,0.019,8.90255527972231e-07,"0","Nat8f3"
"Plp2",5.58992104085983e-11,0.259470179594333,0.993,0.97,9.47882910898601e-07,"0","Plp2"
"Gnai2",5.76801721449706e-11,0.210716011236934,1,0.999,9.78082679062267e-07,"0","Gnai2"
"Atp1a1",5.84845302028985e-11,0.269945645642926,0.986,0.986,9.9172217865055e-07,"0","Atp1a1"
"Cdk2ap2",6.14769890341539e-11,0.268013767564849,0.908,0.818,1.04246530305215e-06,"0","Cdk2ap2"
"Limk2",7.17166043908993e-11,0.324318792942553,0.576,0.425,1.21609846065648e-06,"0","Limk2"
"Apobec1",7.17509326658881e-11,0.372550705969756,0.682,0.53,1.21668056521546e-06,"0","Apobec1"
"Bdh1",7.30602273062386e-11,0.197764048567409,0.239,0.115,1.23888227443189e-06,"0","Bdh1"
"Hs3st3a1",8.62533207680645e-11,0.198656529289276,0.204,0.091,1.46259756026407e-06,"0","Hs3st3a1"
"Rab27b",9.56934687296061e-11,0.24141193347024,0.265,0.136,1.62267414924793e-06,"0","Rab27b"
"Dysf",1.01131286944066e-10,0.222143301678523,0.194,0.085,1.71488323271053e-06,"0","Dysf"
"Prima1",1.14413931595043e-10,0.153399609101175,0.118,0.037,1.94011703805714e-06,"0","Prima1"
"Stard10",1.35690233776553e-10,0.323101215304769,0.325,0.186,2.30089929414902e-06,"0","Stard10"
"Cltb",1.68798339225183e-10,0.283868561002236,0.991,0.977,2.86231343824143e-06,"0","Cltb"
"Ktn1",1.814189524624e-10,0.207414218601128,0.993,0.984,3.07632117690492e-06,"0","Ktn1"
"Lin7c",2.00714013186073e-10,0.262205801586342,0.867,0.78,3.40350752159624e-06,"0","Lin7c"
"Tmbim1",2.12529594356321e-10,0.318215680627219,0.879,0.832,3.60386433150013e-06,"0","Tmbim1"
"Odc1",2.29513677029324e-10,0.406487904898462,0.995,0.988,3.89186342138625e-06,"0","Odc1"
"Lemd1",2.39221731581053e-10,0.137222506632359,0.137,0.049,4.05648290241991e-06,"0","Lemd1"
"Ccdc136",2.551488854318e-10,0.21396948397565,0.227,0.109,4.32655965026704e-06,"0","Ccdc136"
"Cavin3",2.74151330717501e-10,0.251383546909034,0.998,0.986,4.64878411497666e-06,"0","Cavin3"
"Ttyh1",2.7768973694692e-10,0.258765120699334,0.289,0.156,4.70878486940893e-06,"0","Ttyh1"
"Pgs1",2.9014357705867e-10,0.246426167266998,0.936,0.872,4.91996463618387e-06,"0","Pgs1"
"Ehd1",3.24185653710691e-10,0.299504924977773,0.969,0.935,5.49721612997219e-06,"0","Ehd1"
"Med30",3.40694519992363e-10,0.272541427408144,0.9,0.852,5.77715697551051e-06,"0","Med30"
"Slc9a3r1",3.95611270673189e-10,0.218796877267728,0.457,0.291,6.70838031680526e-06,"0","Slc9a3r1"
"Dock9",3.99691240477446e-10,0.316975085438865,0.509,0.36,6.77756436477606e-06,"0","Dock9"
"Capn5",4.09881810748967e-10,0.213617999768246,0.325,0.183,6.95036586487024e-06,"0","Capn5"
"Pstpip1",4.28475014895995e-10,0.256108034798214,0.344,0.202,7.26565082759139e-06,"0","Pstpip1"
"Rtn3",4.65362331785287e-10,0.228372832305412,0.979,0.961,7.8911490600831e-06,"0","Rtn3"
"Epgn",5.20817712034345e-10,0.224785213805245,0.076,0.017,8.83150594296638e-06,"0","Epgn"
"Pipox",5.27155696563855e-10,0.284455188787908,0.254,0.131,8.93897914663329e-06,"0","Pipox"
"Ralgps2",5.42248501723395e-10,0.24423847836691,0.408,0.253,9.19490784372361e-06,"0","Ralgps2"
"Jund",6.01327217972197e-10,0.318109138069042,0.96,0.905,1.01967056351545e-05,"0","Jund"
"F11r",6.2424315754009e-10,0.288291022029884,0.384,0.236,1.05852912224073e-05,"0","F11r"
"Hipk2",6.29433782561657e-10,0.313321739842666,0.649,0.523,1.0673308650898e-05,"0","Hipk2"
"Fetub",6.36168999012596e-10,0.158296897230173,0.294,0.156,1.07875177162566e-05,"0","Fetub"
"Mdh1",6.92900157132761e-10,0.224206673770365,0.993,0.979,1.17495079645002e-05,"0","Mdh1"
"Adam23",7.2244205245971e-10,0.304178924738005,0.536,0.379,1.22504498835593e-05,"0","Adam23"
"Ngef",7.39729110298839e-10,0.107348753345191,0.102,0.03,1.25435865233374e-05,"0","Ngef"
"Dclk3",7.69419540068466e-10,0.0893463502004843,0.071,0.015,1.3047047140941e-05,"0","Dclk3"
"Meis2",7.84593196533403e-10,0.359629616223262,0.749,0.641,1.33043468336169e-05,"0","Meis2"
"Emp2",8.28128778635354e-10,0.30855838739437,0.581,0.43,1.40425796993197e-05,"0","Emp2"
"Cpne3",8.74085497315149e-10,0.26451091277765,0.953,0.928,1.4821867777973e-05,"0","Cpne3"
"Ankrd29",8.78493986213792e-10,0.219511446206972,0.23,0.116,1.48966225242273e-05,"0","Ankrd29"
"Stap2",9.1636600767033e-10,0.161238172542295,0.182,0.079,1.55388183920658e-05,"0","Stap2"
"Parp12",9.17332817859969e-10,0.314663764967732,0.737,0.647,1.55552125924515e-05,"0","Parp12"
"Ahnak2",9.29192484601951e-10,0.402347192634721,0.791,0.7,1.57563169613953e-05,"0","Ahnak2"
"Plch1",9.30622356339027e-10,0.190564058372648,0.199,0.093,1.57805632964409e-05,"0","Plch1"
"Krt19",9.32504528309718e-10,0.3596648789249,0.355,0.226,1.58124792865479e-05,"0","Krt19"
"Nrtn",9.70157485059614e-10,0.307946966317833,0.209,0.1,1.64509604741559e-05,"0","Nrtn"
"Vdac1",1.0375130524787e-09,0.174106369789139,1,0.999,1.75931088308814e-05,"0","Vdac1"
"Uchl5",1.05618863583101e-09,0.255588373856103,0.972,0.947,1.79097906977864e-05,"0","Uchl5"
"Ccdc68",1.0944880772671e-09,0.223113477584285,0.18,0.079,1.85592343262183e-05,"0","Ccdc68"
"Chmp2a",1.12982090296321e-09,0.226811406608726,0.998,0.968,1.91583730515472e-05,"0","Chmp2a"
"Lrig1",1.15417245286928e-09,0.23685521918699,0.308,0.175,1.95713022833043e-05,"0","Lrig1"
"Nfkbia",1.19193966707797e-09,0.457155283170017,0.777,0.675,2.02117209346412e-05,"0","Nfkbia"
"Ppia",1.19289543591268e-09,0.10624667152893,1,1,2.02279279067712e-05,"0","Ppia"
"Glb1l2",1.20495817172949e-09,0.188580726402074,0.164,0.068,2.0432475718017e-05,"0","Glb1l2"
"Myl6",1.20941755375357e-09,0.186618465144001,1,1,2.05080934589992e-05,"0","Myl6"
"Rnd2",1.24088560334598e-09,0.188795584845523,0.291,0.162,2.10416971759378e-05,"0","Rnd2"
"Syngr1",1.26525744380912e-09,0.01662235549728,0.46,0.275,2.14549704746712e-05,"0","Syngr1"
"Slc25a23",1.27748795557823e-09,0.20987742821951,0.315,0.179,2.166236326274e-05,"0","Slc25a23"
"Ehf",1.34268962877337e-09,0.138193373377276,0.289,0.15,2.276798803511e-05,"0","Ehf"
"Ston2",1.40325818441445e-09,0.284598843410792,0.296,0.17,2.37950490331158e-05,"0","Ston2"
"Tmem184a",1.58122175199863e-09,0.126907451023056,0.142,0.054,2.68127772486407e-05,"0","Tmem184a"
"Wnk4",1.59893053512834e-09,0.165196186110979,0.149,0.059,2.71130650841713e-05,"0","Wnk4"
"Aspscr1",1.60131639732369e-09,0.211779070780195,0.626,0.466,2.71535221494179e-05,"0","Aspscr1"
"Fam102a",1.63882824648349e-09,0.287518701325739,0.422,0.278,2.77896105756205e-05,"0","Fam102a"
"Cd109",1.72648295519221e-09,0.25457534837013,0.988,0.938,2.92759714711944e-05,"0","Cd109"
"Taf10",1.8014970328447e-09,0.160946866122146,1,0.998,3.05479851859475e-05,"0","Taf10"
"Adamts7",1.81729839211424e-09,0.270448502468892,0.403,0.261,3.08159288350811e-05,"0","Adamts7"
"Krt13",2.04072228683645e-09,0.163621286886354,0.149,0.06,3.46045278178856e-05,"0","Krt13"
"Insyn2a",2.17419578477076e-09,0.114963743514896,0.097,0.029,3.68678379223578e-05,"0","Insyn2a"
"Akr1c14",2.24553980572289e-09,0.178058639219851,0.111,0.037,3.8077618485643e-05,"0","Akr1c14"
"Ptgfrn",2.4036461538123e-09,0.288655077666632,0.801,0.733,4.07586278301952e-05,"0","Ptgfrn"
"Clmn",2.42756651290317e-09,0.104654644175928,0.097,0.029,4.1164245359299e-05,"0","Clmn"
"Ptprf",2.45944363573963e-09,0.306110892203145,0.799,0.747,4.17047857312369e-05,"0","Ptprf"
"Gstm5",2.50970065157287e-09,0.275052935476492,0.879,0.817,4.25569939487212e-05,"0","Gstm5"
"Tgm2",2.6110697376821e-09,0.356838821908851,0.325,0.191,4.42759095418755e-05,"0","Tgm2"
"Fam189b",2.83558115890418e-09,0.296682790297553,0.536,0.407,4.80829497115381e-05,"0","Fam189b"
"Stxbp3",3.69593695065136e-09,0.302360039620941,0.649,0.531,6.26720028721952e-05,"0","Stxbp3"
"Dpysl5",3.7023371414405e-09,0.111349296749936,0.104,0.033,6.27805309074066e-05,"0","Dpysl5"
"Slc13a3",3.80146691177212e-09,0.120080610998685,0.104,0.034,6.44614744229199e-05,"0","Slc13a3"
"Grina",3.8836235995981e-09,0.271829034602205,0.735,0.614,6.5854605378385e-05,"0","Grina"
"Slain1",4.12937103317719e-09,0.106595054745363,0.078,0.02,7.00217446095856e-05,"0","Slain1"
"Myof",4.47269435039835e-09,0.263204316248004,0.981,0.952,7.58434780997047e-05,"0","Myof"
"Fxr1",4.5060533726537e-09,0.1809601533352,0.995,0.986,7.64091470400888e-05,"0","Fxr1"
"Acot9",4.56485754535227e-09,0.217699472974447,0.912,0.857,7.74062893965384e-05,"0","Acot9"
"Vit",4.86161595093037e-09,0.115074046454418,0.081,0.021,8.24384216799263e-05,"0","Vit"
"Tmprss5",5.49090822585085e-09,0.162058118594994,0.246,0.127,9.31093307857529e-05,"0","Tmprss5"
"Asap2",5.61899067869647e-09,0.303036091667468,0.664,0.539,9.5281224938656e-05,"0","Asap2"
"Vma21",5.69026461371506e-09,0.182570374918136,0.995,0.979,9.64898170547664e-05,"0","Vma21"
"Cdkn1b",5.95906067097649e-09,0.339530033386068,0.595,0.463,0.000101047791797748,"0","Cdkn1b"
"Fmo1",6.06301370487866e-09,0.314128805259194,0.417,0.275,0.000102810523393627,"0","Fmo1"
"Atp6v1f",6.26269254068363e-09,0.202819806074955,0.995,0.988,0.000106196477412372,"0","Atp6v1f"
"Ormdl2",6.4582912962903e-09,0.236147870813106,0.851,0.762,0.000109513245511195,"0","Ormdl2"
"Eci2",8.41776802629084e-09,0.227782193471574,0.903,0.865,0.000142740092421814,"0","Eci2"
"Atxn10",8.79900881329009e-09,0.232561110675773,0.983,0.953,0.00014920479244696,"0","Atxn10"
"Mir205hg",1.02612104684273e-08,0.115523160621405,0.081,0.022,0.000173999345913122,"0","Mir205hg"
"Als2cl",1.15986594216287e-08,0.164060744899202,0.256,0.139,0.000196678467812557,"0","Als2cl"
"Metrn",1.40032824808174e-08,0.234541594028991,0.645,0.514,0.000237453661027221,"0","Metrn"
"Ppp2r5e",1.45388232195061e-08,0.284603261395272,0.803,0.747,0.000246534825333164,"0","Ppp2r5e"
"Tmc6",1.46394737387878e-08,0.275506116078898,0.424,0.295,0.000248241556188624,"0","Tmc6"
"Gtf2f1",1.49567029642507e-08,0.235551476900784,0.886,0.829,0.0002536208121648,"0","Gtf2f1"
"Uchl3",1.63951739793591e-08,0.221739822295179,0.995,0.972,0.000278012965167992,"0","Uchl3"
"Bdnf",1.68281340275834e-08,0.32547232102638,0.659,0.531,0.000285354668705732,"0","Bdnf"
"1190005I06Rik",1.68970827581769e-08,0.277381216630778,0.327,0.202,0.000286523832330405,"0","1190005I06Rik"
"Phlda1",1.89220176596278e-08,0.439408552376122,0.839,0.764,0.000320860653454309,"0","Phlda1"
"Gpi1",1.99542885553817e-08,0.185267224005552,1,0.994,0.000338364871033608,"0","Gpi1"
"Rab17",2.06823818361369e-08,0.0778545848322129,0.052,0.01,0.000350711148795373,"0","Rab17"
"Isyna1",2.20034769022844e-08,0.310867487077537,0.744,0.634,0.000373112957832036,"0","Isyna1"
"Gnas",2.34259622397625e-08,0.159551053731672,1,1,0.000397234041699653,"0","Gnas"
"Ptgds",2.36619826560135e-08,0.0991406515034222,0.045,0.007,0.000401236239898021,"0","Ptgds"
"Zbtb7c",2.38857736452742e-08,0.245069763345766,0.325,0.202,0.000405031063702914,"0","Zbtb7c"
"Cacna2d3",2.53660788827301e-08,0.226174961357676,0.173,0.083,0.000430132599614454,"0","Cacna2d3"
"Myl12b",2.84911066146411e-08,0.236910378112479,0.908,0.826,0.000483123694864469,"0","Myl12b"
"Gm26917",3.02056128297539e-08,0.246443942891039,0.91,0.852,0.000512196576754137,"0","Gm26917"
"Plpp2",3.12026931078635e-08,0.307355867427731,0.687,0.612,0.000529104067030041,"0","Plpp2"
"Ttll7",3.34775543994569e-08,0.152421063106655,0.185,0.089,0.00056767888995159,"0","Ttll7"
"Grin2a",3.44698977967532e-08,0.136066997339113,0.066,0.017,0.000584506056939545,"0","Grin2a"
"Lama1",3.59431259880182e-08,0.167096912320468,0.137,0.058,0.000609487587378824,"0","Lama1"
"Srek1ip1",3.94649574825098e-08,0.244203539938843,0.763,0.676,0.000669207284030918,"0","Srek1ip1"
"Retreg1",4.06887826911375e-08,0.196927945941348,0.249,0.138,0.000689959688093618,"0","Retreg1"
"Pcdh17",4.1151188460527e-08,0.241651692568409,0.1,0.034,0.000697800702725156,"0","Pcdh17"
"Adssl1",4.12195267248143e-08,0.214143791756266,0.211,0.11,0.000698959514672676,"0","Adssl1"
"Marc2",5.02961381898558e-08,0.230032555254902,0.953,0.909,0.000852871615285385,"0","Marc2"
"Tfrc",5.4841048516448e-08,0.316766667207842,0.704,0.61,0.000929939659693409,"0","Tfrc"
"Sall3",5.69696005831185e-08,0.0949915468252082,0.078,0.023,0.000966033517087941,"0","Sall3"
"H2afv",5.75650003614523e-08,0.306202432821942,0.953,0.922,0.000976129711129147,"0","H2afv"
"2310043M15Rik",5.87752315235481e-08,0.159867440808881,0.187,0.092,0.000996651600944806,"0","2310043M15Rik"
"Fabp7",5.98253910580351e-08,0.965554063547991,0.23,0.128,0.0010144591561711,"0","Fabp7"
"Grm4",6.02503871371407e-08,0.134174194303582,0.142,0.061,0.0010216658146845,"0","Grm4"
"Sinhcaf",6.05407780015938e-08,0.217117912057804,0.912,0.837,0.00102658997257303,"0","Sinhcaf"
"Ola1",6.20369541436256e-08,0.189115914221926,1,0.997,0.00105196063141346,"0","Ola1"
"Atp6v0e2",6.31954448338581e-08,0.180381970339173,0.415,0.274,0.00107160515804773,"0","Atp6v0e2"
"Tbc1d1",6.49843529229213e-08,0.293890783738339,0.588,0.483,0.00110193967251398,"0","Tbc1d1"
"Emp3",6.50144710953112e-08,0.182261684059606,1,0.996,0.00110245038636319,"0","Emp3"
"2610318N02Rik",7.13789977243105e-08,0.146141545266026,0.235,0.127,0.00121037366441113,"0","2610318N02Rik"
"Grtp1",7.31112060835429e-08,0.181514696922335,0.327,0.202,0.00123974672155864,"0","Grtp1"
"Cemip",7.44076474414354e-08,0.239560922853789,0.194,0.097,0.00126173047766442,"0","Cemip"
"Larp1b",7.46460459357429e-08,0.231277635480311,0.576,0.457,0.00126577300093239,"0","Larp1b"
"Fam181b",7.51639569400614e-08,0.121022358180916,0.088,0.028,0.00127455521783262,"0","Fam181b"
"Mpp7",8.10277504014701e-08,0.276447398259888,0.481,0.357,0.00137398756355773,"0","Mpp7"
"AY036118",8.35365015921647e-08,0.296005607513738,0.884,0.817,0.00141652845749834,"0","AY036118"
"Rassf10",8.45016559385618e-08,0.100466847212495,0.092,0.031,0.00143289457975019,"0","Rassf10"
"Lama5",8.47030384442821e-08,0.175083659426609,0.227,0.123,0.00143630942289969,"0","Lama5"
"Spn",8.90744296869307e-08,0.15027512278609,0.154,0.07,0.00151043510420128,"0","Spn"
"Eef1a1",9.04998058759178e-08,0.101075563325277,1,1,0.00153460520823794,"0","Eef1a1"
"Gdf3",9.86185229651136e-08,0.407250262818064,0.289,0.172,0.00167227429391943,"0","Gdf3"
"Tsc22d1",1.03802896770741e-07,0.452876055881393,0.863,0.792,0.00176018572054145,"0","Tsc22d1"
"Efnb1",1.06199683639517e-07,0.315221630115586,0.749,0.653,0.00180082803547529,"0","Efnb1"
"Tle4",1.07688480002197e-07,0.264191410306385,0.578,0.447,0.00182607355539726,"0","Tle4"
"Tbx2",1.08769258064393e-07,0.174827237290251,0.149,0.068,0.00184440030899792,"0","Tbx2"
"Nkx6-1",1.12930752261109e-07,0.139932857443948,0.083,0.026,0.00191496676609163,"0","Nkx6-1"
"Rraga",1.17975466312536e-07,0.21796366291307,0.948,0.921,0.00200050998226168,"0","Rraga"
"Kctd1",1.20481448735964e-07,0.280091723087797,0.273,0.165,0.00204300392621574,"0","Kctd1"
"Pdlim4",1.55297468035901e-07,0.255400027329775,0.789,0.683,0.00263337916548478,"0","Pdlim4"
"Vamp4",1.6476463414684e-07,0.28236929539293,0.791,0.74,0.00279391390122797,"0","Vamp4"
"Plin2",1.69789953605079e-07,0.719328067466555,0.95,0.935,0.00287912824328133,"0","Plin2"
"Frem2",1.88176480775147e-07,0.127784519014483,0.14,0.062,0.00319090858450418,"0","Frem2"
"Ap1s3",1.89687378874049e-07,0.165938602712012,0.201,0.107,0.00321652888356724,"0","Ap1s3"
"Dynll1",1.94802268670901e-07,0.131804203512933,1,1,0.00330326206985247,"0","Dynll1"
"9530077C05Rik",1.96955226460756e-07,0.148646282002718,0.284,0.167,0.00333976977509504,"0","9530077C05Rik"
"Nab1",2.04452521126769e-07,0.253682469863808,0.832,0.769,0.00346690140074662,"0","Nab1"
"Sorbs1",2.10962159169753e-07,0.215167094828855,0.474,0.34,0.0035772853330415,"0","Sorbs1"
"Cacnb3",2.14971787599952e-07,0.286867762871811,0.666,0.568,0.00364527660233238,"0","Cacnb3"
"Chrd",2.16223703310213e-07,0.10976756756958,0.111,0.044,0.00366650533703129,"0","Chrd"
"Map7d2",2.20966862898051e-07,0.0899207680406426,0.121,0.049,0.00374693509416225,"0","Map7d2"
"Sox2ot",2.21650640429321e-07,0.140084609973812,0.166,0.08,0.00375852990976,"0","Sox2ot"
"Tmem238",2.26706973347148e-07,0.221181177096652,0.938,0.89,0.00384427014704759,"0","Tmem238"
"Zfp704",2.31534436688167e-07,0.256388272021153,0.77,0.684,0.00392612944292125,"0","Zfp704"
"Tenm4",2.35054723413478e-07,0.274313515889491,0.547,0.428,0.00398582294492234,"0","Tenm4"
"S100a11",2.40419529611198e-07,0.188683746212949,1,0.999,0.00407679396361709,"0","S100a11"
"Sept11",2.4285475391676e-07,0.172642585019224,1,0.995,0.0041180880621665,"0","Sept11"
"Ndufs6",2.43537158071298e-07,0.146559064254406,1,0.999,0.00412965958941499,"0","Ndufs6"
"Cnfn",2.47071034567559e-07,0.463200944616508,0.057,0.014,0.00418958353316209,"0","Cnfn"
"Kif1b",2.53272846097777e-07,0.198501434241979,0.95,0.919,0.00429474765128001,"0","Kif1b"
"Scd1",2.5617694967012e-07,0.270223240574104,0.517,0.396,0.00434399253555623,"0","Scd1"
"Itgb1bp1",2.60870263482303e-07,0.238379627247275,0.91,0.859,0.00442357705786941,"0","Itgb1bp1"
"Hs6st1",2.73062941023591e-07,0.304766432291235,0.727,0.668,0.00463032829093703,"0","Hs6st1"
"Ift57",2.80542034905911e-07,0.273762510488053,0.5,0.386,0.00475715128589953,"0","Ift57"
"Panct2",2.8413108258629e-07,0.0949915468252082,0.083,0.028,0.00481801076741572,"0","Panct2"
"Vdac3",2.85257459167955e-07,0.135028293219447,1,0.999,0.00483711073511102,"0","Vdac3"
"Myh2",2.85977097361572e-07,0.397635894896298,0.209,0.114,0.00484931363996018,"0","Myh2"
"Mrps6",2.88131644648997e-07,0.252120421530615,0.924,0.908,0.00488584829831305,"0","Mrps6"
"Hist3h2ba",3.09486846960959e-07,0.0426586871984488,0.121,0.05,0.00524796846391698,"0","Hist3h2ba"
"Ltbp1",3.17359714970516e-07,0.330593477381071,0.633,0.531,0.00538146868675505,"0","Ltbp1"
"Tuft1",3.24740995591992e-07,0.137157283863257,0.154,0.073,0.00550663306225341,"0","Tuft1"
"Arl6ip5",3.28604984898514e-07,0.211318535033117,0.95,0.897,0.0055721547289241,"0","Arl6ip5"
"Afap1l2",3.40394616673962e-07,0.185770077721773,0.216,0.12,0.00577207151494037,"0","Afap1l2"
"Tecr",3.43185075124312e-07,0.177360630819482,0.993,0.977,0.00581938931888296,"0","Tecr"
"Chmp4c",3.43387729181182e-07,0.157938068074221,0.175,0.089,0.00582282572372531,"0","Chmp4c"
"Bicd1",3.46111064817591e-07,0.188417541757745,0.445,0.318,0.00586900532611189,"0","Bicd1"
"Ets2",3.52791468878477e-07,0.197764048567409,0.464,0.339,0.00598228493777234,"0","Ets2"
"Krtdap",3.66541449345792e-07,0.297182090332137,0.31,0.198,0.00621544335655659,"0","Krtdap"
"Bcr",3.6900465018264e-07,0.227308324181425,0.467,0.341,0.00625721185314703,"0","Bcr"
"Cfap36",3.70979570611369e-07,0.273015293864285,0.829,0.767,0.00629070057885698,"0","Cfap36"
"Fuom",3.78621849309879e-07,0.282233649474116,0.621,0.519,0.00642029069874761,"0","Fuom"
"Ndfip1",3.79105624855907e-07,0.163692734360891,0.993,0.972,0.00642849408068161,"0","Ndfip1"
"Slc9a5",3.81819913631644e-07,0.0985673142970131,0.109,0.043,0.00647452027545178,"0","Slc9a5"
