"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nfatc2",4.62358252835279e-07,0.163724359165018,0.181,0.086,0.00764231956111432,"S","Nfatc2"
"Vma21",4.83141893815558e-07,0.196979106065409,0.986,0.978,0.00798585236287735,"S","Vma21"
"Prima1",4.96145497439626e-07,0.142781030353262,0.119,0.045,0.00820078892717958,"S","Prima1"
"Nmd3",5.10647934545877e-07,0.226201615770826,0.929,0.915,0.0084404997101088,"S","Nmd3"
"Nab11",5.33242728838667e-07,0.25639112084548,0.788,0.736,0.00881396906497433,"S","Nab1"
"Myh2",5.34989691387319e-07,0.649712258803071,0.235,0.128,0.008842844608941,"S","Myh2"
"Cavin11",5.64180405922987e-07,0.228575503514986,0.943,0.902,0.00932533792950105,"S","Cavin1"
"Cep70",6.36727041759712e-07,0.199029639772248,0.365,0.235,0.0105244612732463,"S","Cep70"
"Srek1ip1",6.60106903526243e-07,0.252405423157628,0.768,0.702,0.0109109070083853,"S","Srek1ip1"
"2310061I04Rik",7.12669232266262e-07,0.260521582283734,0.609,0.492,0.0117797097401291,"S","2310061I04Rik"
"Desi1",7.35767298113383e-07,0.219540789252,0.853,0.812,0.0121614976705161,"S","Desi1"
"Arid5b",7.69342561467588e-07,0.301645610422888,0.986,0.983,0.0127164631984978,"S","Arid5b"
"Myo1e",7.96362183151339e-07,0.266660315650271,0.858,0.804,0.0131630705253085,"S","Myo1e"
"Plcl1",8.15595015141727e-07,0.269993339088244,0.51,0.373,0.0134809700052776,"S","Plcl1"
"Lpin2",8.39660344131534e-07,0.245278944479671,0.569,0.432,0.0138787458281501,"S","Lpin2"
"Hcfc1r1",8.46034096423091e-07,0.306595097826362,0.836,0.77,0.0139840975797773,"S","Hcfc1r1"
"Asap2",9.11242374411094e-07,0.254707195188933,0.66,0.539,0.015061925206641,"S","Asap2"
"Hip1",9.13339691493789e-07,0.24366138921977,0.796,0.72,0.0150965917607008,"S","Hip1"
"Grsf1",9.40546736652719e-07,0.248654903005991,0.909,0.861,0.0155462970101328,"S","Grsf1"
"Zfp704",9.76670543959602e-07,0.301781183714129,0.751,0.684,0.0161433874211083,"S","Zfp704"
"Sub1",9.77007710982612e-07,0.193789168449197,1,0.996,0.0161489604548316,"S","Sub1"
"Cib1",1.04360896036678e-06,0.262739277572236,0.824,0.763,0.0172498125059024,"S","Cib1"
"Tuba1c1",1.04989129338096e-06,0.24301228325758,0.975,0.971,0.0173536531882939,"S","Tuba1c"
"Lrig1",1.05264137702863e-06,0.174540483461111,0.314,0.191,0.0173991093209062,"S","Lrig1"
"Bdh1",1.08474027526742e-06,0.140285358677131,0.235,0.126,0.0179296720098952,"S","Bdh1"
"Parp12",1.09241391268302e-06,0.281611466674421,0.711,0.616,0.0180565095627376,"S","Parp12"
"Tnip11",1.13437296379507e-06,0.280746973465159,0.541,0.423,0.0187500507185686,"S","Tnip1"
"Diaph31",1.15463844596257e-06,0.331320204718769,0.873,0.836,0.0190850188733153,"S","Diaph3"
"Adam23",1.17951708466553e-06,0.267713144858271,0.504,0.363,0.0194962378924366,"S","Adam23"
"Mif4gd",1.27886914537637e-06,0.191796722757716,0.493,0.344,0.0211384281039261,"S","Mif4gd"
"2310030G06Rik",1.27919297909377e-06,0.194562330243685,0.351,0.225,0.0211437807514409,"S","2310030G06Rik"
"Esyt3",1.35377362724878e-06,0.0508775835003566,0.042,0.006,0.0223765242847951,"S","Esyt3"
"Arl6ip5",1.39054438049149e-06,0.212581862418068,0.941,0.898,0.0229843080651439,"S","Arl6ip5"
"Pfdn1",1.39331430211279e-06,0.161536859228349,0.997,0.996,0.0230300920996223,"S","Pfdn1"
"Fscn11",1.39539294681455e-06,0.164608316553583,0.994,0.979,0.0230644500178978,"S","Fscn1"
"C1qtnf1",1.42562214508591e-06,0.222516878854689,0.439,0.303,0.023564108436125,"S","C1qtnf1"
"Tubb4b",1.48186938385174e-06,0.217714318129133,1,0.998,0.0244938190456854,"S","Tubb4b"
"Id4",1.49371301887692e-06,0.168462468447347,0.297,0.177,0.0246895824890166,"S","Id4"
"Larp1b",1.51623082666736e-06,0.206458321042859,0.586,0.438,0.0250617793339847,"S","Larp1b"
"Nfkbia",1.56064416912635e-06,0.476497993376028,0.762,0.694,0.0257958874714894,"S","Nfkbia"
"Eci2",1.57007810300752e-06,0.225790446612944,0.901,0.87,0.0259518209646113,"S","Eci2"
"S100a111",1.64321939163509e-06,0.200386767810305,1,1,0.0271607733243364,"S","S100a11"
"Sec14l1",1.66734383059423e-06,0.213400532347523,0.816,0.709,0.027559526175892,"S","Sec14l1"
"Gsta3",2.06875440956617e-06,0.133295000081877,0.108,0.041,0.0341944416357193,"S","Gsta3"
"Msi2",2.13665787702082e-06,0.19262935529425,0.626,0.486,0.0353168180492771,"S","Msi2"
"Fxr1",2.13922080286199e-06,0.18906842291261,0.997,0.986,0.0353591806505058,"S","Fxr1"
"Tnfsf9",2.19973485115126e-06,0.55020288873017,0.397,0.288,0.0363594173546792,"S","Tnfsf9"
"Pipox",2.26294051916022e-06,0.226599729118055,0.255,0.147,0.0374041438411993,"S","Pipox"
"Rgs20",2.33482621299207e-06,0.137553061745369,0.15,0.068,0.0385923424745459,"S","Rgs20"
"Adk",2.41050994317566e-06,0.238239264523301,0.992,0.966,0.0398433188507505,"S","Adk"
"Tpm21",2.42348747043617e-06,0.142081894791264,0.98,0.902,0.0400578243988394,"S","Tpm2"
"Prss46",2.52889129229907e-06,0.141156116280128,0.184,0.091,0.0418000441704112,"S","Prss46"
"Dnaja1",2.62550942146509e-06,0.139273500247997,1,1,0.0433970452273965,"S","Dnaja1"
"Tbx2",2.66711045868299e-06,0.173455639711951,0.167,0.081,0.0440846687715712,"S","Tbx2"
"Mboat2",2.68122602799582e-06,0.201327985993971,0.388,0.264,0.0443179850167429,"S","Mboat2"
"Clic1",2.68605095018248e-06,0.164133491711404,1,1,0.0443977361555662,"S","Clic1"
"Rab11fip5",2.82274941217258e-06,0.269058662114567,0.391,0.272,0.0466572250338006,"S","Rab11fip5"
"Rdh10",2.97438685861413e-06,0.429041596492466,0.53,0.413,0.049163640386033,"S","Rdh10"
"Stim2",3.00512737767963e-06,0.294496896460689,0.53,0.439,0.0496717504256666,"S","Stim2"
"Hoxa11",3.14569630042591e-06,0.152547467679563,0.17,0.084,0.0519952141497398,"S","Hoxa11"
"Jund",3.39381999961843e-06,0.298310843391093,0.963,0.902,0.056096450773693,"S","Jund"
"Ctps",3.77439232096577e-06,0.211930751215273,0.935,0.943,0.0623869306732433,"S","Ctps"
"Plgrkt",3.81073437590592e-06,0.198625520182278,0.813,0.747,0.062987628499349,"S","Plgrkt"
"Tmem151a",3.82478856771193e-06,0.120320305435103,0.125,0.053,0.0632199302357106,"S","Tmem151a"
"Tead4",3.8772415832997e-06,0.160779223908862,0.309,0.19,0.0640869261303608,"S","Tead4"
"Abcc12",3.92550757624345e-06,0.0930849713026896,0.099,0.036,0.064884714727728,"S","Abcc12"
"Sv2c",4.01535986258729e-06,0.156896868142613,0.198,0.104,0.0663698831687053,"S","Sv2c"
"Crip1",4.03393397817736e-06,0.477821859889429,0.943,0.913,0.0666768947252936,"S","Crip1"
"Gchfr",4.17447916972751e-06,0.245339220491489,0.414,0.292,0.068999966196426,"S","Gchfr"
"Cemip",4.28221401683422e-06,0.2327395906713,0.161,0.076,0.0707807154842529,"S","Cemip"
"Tnnt2",4.28699043884614e-06,0.240287616963603,0.261,0.154,0.0708596649636878,"S","Tnnt2"
"Lemd1",4.44057872614194e-06,0.102523084792907,0.113,0.045,0.0733983257644001,"S","Lemd1"
"Gpr50",4.61572517156096e-06,0.209890354299462,0.091,0.032,0.0762933213607312,"S","Gpr50"
"Gclm",4.67796775081133e-06,0.239985068048676,0.946,0.934,0.0773221289531604,"S","Gclm"
"Ktn1",4.97968603693917e-06,0.162694271480093,0.992,0.991,0.0823092305045675,"S","Ktn1"
"Msmo1",5.09186821588665e-06,0.353425830454245,0.609,0.521,0.0841634897403905,"S","Msmo1"
"Birc7",5.0947944531311e-06,0.0742100873309805,0.04,0.006,0.0842118575158039,"S","Birc7"
"Zbtb7b",5.13275645192799e-06,0.193895599707176,0.343,0.227,0.0848393313939178,"S","Zbtb7b"
"Psph",5.20327279912626e-06,0.250470474666916,0.79,0.731,0.0860048960967579,"S","Psph"
"Ralgps2",5.36383856794485e-06,0.0790691664202866,0.414,0.268,0.0886588876895605,"S","Ralgps2"
"Gtpbp8",5.81227130149328e-06,0.206662434109882,0.555,0.432,0.0960710323423825,"S","Gtpbp8"
"Cybrd1",6.16741450789325e-06,0.171255207584895,0.144,0.067,0.101941194400967,"S","Cybrd1"
"Nol7",6.20097337901792e-06,0.162377469495472,0.989,0.983,0.102495888981787,"S","Nol7"
"Abca3",6.26741621677032e-06,0.151803055132845,0.343,0.22,0.103594122646997,"S","Abca3"
"Ndufb4",6.44326493384787e-06,0.151113536774701,1,1,0.106500726091571,"S","Ndufb4"
"Mdh1",6.59682447545208e-06,0.171045221503548,0.989,0.977,0.109038911754747,"S","Mdh1"
"Tle4",6.76024069389056e-06,0.158957599307663,0.598,0.465,0.111740018429317,"S","Tle4"
"Anln",6.76965690794122e-06,0.385238694418712,0.918,0.891,0.11189565903136,"S","Anln"
"Tbx4",6.82616423820257e-06,0.120656875989387,0.161,0.078,0.11282966869325,"S","Tbx4"
"Kank1",6.99311880666321e-06,0.208767022434806,0.255,0.154,0.115589260755336,"S","Kank1"
"Parl",7.1287165725681e-06,0.240361030954454,0.958,0.952,0.117830556227978,"S","Parl"
"Vamp4",7.12876880924739e-06,0.24532440399903,0.799,0.722,0.11783141964805,"S","Vamp4"
"Mpp7",7.25143865117393e-06,0.234010315816801,0.482,0.356,0.119859029465254,"S","Mpp7"
"Lin7c",7.38338109242682e-06,0.227367039873434,0.853,0.789,0.122039906076723,"S","Lin7c"
"Stom",7.6424960360244e-06,0.247944804568557,0.649,0.54,0.126322816979447,"S","Stom"
"Hdac6",7.92202358565274e-06,0.251776021476068,0.535,0.411,0.130943127847254,"S","Hdac6"
"Hoxa7",7.94670473701124e-06,0.189925633012477,0.507,0.367,0.131351082598059,"S","Hoxa7"
"Dtx2",8.44157147060979e-06,0.160701157422529,0.337,0.221,0.139530734837709,"S","Dtx2"
"Vangl1",8.66732338894804e-06,0.208161077177929,0.365,0.25,0.143262188295922,"S","Vangl1"
"Gm39307",8.80369079925377e-06,0.112623921044227,0.153,0.074,0.145516205220866,"S","Gm39307"
"Cfap298",9.04851788857239e-06,0.24017942734491,0.864,0.843,0.149562952180213,"S","Cfap298"
"Sorbs1",9.14503458696132e-06,0.268352718436066,0.527,0.399,0.151158276687884,"S","Sorbs1"
"Ccdc158",9.21786067284002e-06,0.0663014481412884,0.062,0.017,0.152362019061373,"S","Ccdc158"
"Calca",9.63694665522507e-06,0.572829802460582,0.235,0.139,0.159289091264215,"S","Calca"
"Pacsin3",9.92112496514787e-06,0.171452134311184,0.283,0.177,0.163986274548929,"S","Pacsin3"
"Tuba4a",1.02781002020134e-05,0.306991750833373,0.569,0.434,0.16988671823908,"S","Tuba4a"
"Glb1l2",1.06416885286312e-05,0.160991297865392,0.17,0.086,0.175896469689745,"S","Glb1l2"
"Becn1",1.08139302887489e-05,0.231087726284628,0.836,0.785,0.178743453742731,"S","Becn1"
"9530077C05Rik",1.08228124328802e-05,0.147380361866797,0.258,0.152,0.178890266703077,"S","9530077C05Rik"
"Shisal2b",1.08793549698432e-05,0.15051325135176,0.065,0.019,0.179824858296539,"S","Shisal2b"
"Edn11",1.09955395603752e-05,0.370740404634784,0.368,0.253,0.181745273393441,"S","Edn1"
"Mst1",1.1080337852777e-05,0.0922295797195495,0.088,0.032,0.183146904368552,"S","Mst1"
"Pop5",1.11457097483266e-05,0.171423411970177,0.977,0.955,0.18422743643009,"S","Pop5"
"Psmd13",1.14951822235745e-05,0.148674320631525,0.994,0.981,0.190003866973463,"S","Psmd13"
"Clmn",1.20884937951953e-05,0.0909635023755576,0.088,0.032,0.199810713940782,"S","Clmn"
"Slc26a2",1.22409512393529e-05,0.235155651938699,0.402,0.285,0.202330683035263,"S","Slc26a2"
"Med30",1.23461824606666e-05,0.205661260564253,0.895,0.856,0.204070049892359,"S","Med30"
"Gdpd2",1.26294329768102e-05,0.163988338222445,0.125,0.056,0.208751897673696,"S","Gdpd2"
"Hspa8",1.26857300216301e-05,0.131930346245105,1,1,0.209682431527523,"S","Hspa8"
"Ssu72",1.27630932431983e-05,0.174763938371018,0.997,0.992,0.210961168216825,"S","Ssu72"
"Rassf7",1.27846208044958e-05,0.185400472462476,0.326,0.215,0.21131699727751,"S","Rassf7"
"Elovl7",1.30174103585867e-05,0.0735613995832883,0.088,0.032,0.215164775817079,"S","Elovl7"
"Tmem18",1.32562373368714e-05,0.202754327833114,0.487,0.362,0.219112346941147,"S","Tmem18"
"2300002M23Rik",1.34098855899756e-05,0.107657772389962,0.099,0.039,0.221651998916707,"S","2300002M23Rik"
"Phf20l1",1.34340645172748e-05,0.263442887249929,0.921,0.913,0.222051652406035,"S","Phf20l1"
"Fndc11",1.40307160820405e-05,0.324004784160141,0.371,0.263,0.231913706120047,"S","Fndc1"
"Bnip3l",1.41409020892958e-05,0.190738738065075,0.909,0.871,0.23373497063397,"S","Bnip3l"
"Gsdmd",1.42780996319779e-05,0.198284090561366,0.391,0.274,0.236002708816963,"S","Gsdmd"
"Itga7",1.45488502871622e-05,0.093929722985392,0.136,0.063,0.240477946396504,"S","Itga7"
"Tlr2",1.45838741737794e-05,0.12308215515037,0.198,0.107,0.2410568562184,"S","Tlr2"
"Slc5a9",1.4726495200646e-05,0.109837186370596,0.113,0.048,0.243414239171477,"S","Slc5a9"
"Arl6",1.48487920872807e-05,0.17111324315103,0.47,0.341,0.245435684410663,"S","Arl6"
"Mbp",1.49185007347656e-05,0.193019506545484,0.34,0.227,0.24658789864494,"S","Mbp"
"Cacnb3",1.50841119786853e-05,0.242456821477301,0.683,0.592,0.249325286895689,"S","Cacnb3"
"Fzd6",1.51025854558445e-05,0.0950608524271783,0.113,0.048,0.249630634999653,"S","Fzd6"
"Ephx1",1.61254427276685e-05,0.315987979248698,0.737,0.683,0.266537442845632,"S","Ephx1"
"Lbr",1.61884402380212e-05,0.252349306395685,0.819,0.733,0.267578728694252,"S","Lbr"
"Krt8",1.62048934465442e-05,0.321691071149629,0.167,0.085,0.267850683777929,"S","Krt8"
"Tapbp",1.62631289930741e-05,0.189261017197857,0.544,0.41,0.268813259126521,"S","Tapbp"
"Dpysl5",1.63562692147179e-05,0.104957811938596,0.144,0.068,0.270352773850072,"S","Dpysl5"
"Nxn1",1.66649777281586e-05,0.276784087739475,0.841,0.819,0.275455416868734,"S","Nxn"
"Sytl5",1.6790535987943e-05,0.109342031690412,0.091,0.035,0.27753076934471,"S","Sytl5"
"Macf1",1.753623203924e-05,0.218622623851003,0.994,0.988,0.289856379376597,"S","Macf1"
"2900026A02Rik1",1.78922262709103e-05,0.217408169087103,0.669,0.54,0.295740608031877,"S","2900026A02Rik"
"Hsd3b7",1.80082666845615e-05,0.181322464910174,0.394,0.275,0.297658640029117,"S","Hsd3b7"
"Pmvk",1.84929153798662e-05,0.20299933752855,0.748,0.645,0.305669398313808,"S","Pmvk"
"Ets2",1.89637818662683e-05,0.188371620547694,0.45,0.324,0.313452350467548,"S","Ets2"
"Bcr",1.92869543057287e-05,0.169032585451336,0.479,0.352,0.31879406771939,"S","Bcr"
"Sprr2b",1.94287184209712e-05,0.855188182131356,0.085,0.031,0.321137286780233,"S","Sprr2b"
"Ubxn2a",1.96325361200049e-05,0.23229194974566,0.643,0.546,0.324506189527561,"S","Ubxn2a"
"Gdf3",2.07361543625678e-05,0.301056401444918,0.241,0.144,0.342747895458883,"S","Gdf3"
"Dusp11",2.08503669313245e-05,0.147783065865658,0.938,0.95,0.344635715007863,"S","Dusp11"
"Lrrc8d",2.11154628528096e-05,0.208270312138665,0.462,0.346,0.34901748549409,"S","Lrrc8d"
"Atp2b41",2.14592462768102e-05,0.142590385110463,0.493,0.346,0.354699881709396,"S","Atp2b4"
"Mrps6",2.1609990723734e-05,0.202513130582144,0.924,0.922,0.357191536672599,"S","Mrps6"
"Apba2",2.21831436506853e-05,0.334337450996036,0.246,0.153,0.366665181402178,"S","Apba2"
"Tbx181",2.23920011269563e-05,0.177721707706338,0.314,0.207,0.37011738662746,"S","Tbx18"
"Psmd14",2.37219084949627e-05,0.152707185474446,0.983,0.993,0.392099425513239,"S","Psmd14"
"Tiparp",2.41133050516671e-05,0.252820513464928,0.87,0.827,0.398568819199006,"S","Tiparp"
"Bmp4",2.4337277258925e-05,0.253723632556466,0.161,0.085,0.402270855812772,"S","Bmp4"
"Otud1",2.44889375061024e-05,0.294155389762234,0.402,0.29,0.404777648038367,"S","Otud1"
"Irx2",2.48798836299242e-05,0.195113655161054,0.448,0.328,0.411239596519016,"S","Irx2"
"Adrb1",2.49008060701929e-05,0.17395337575151,0.28,0.179,0.411585423534219,"S","Adrb1"
"Phox2a",2.52365630612245e-05,0.0996305786016153,0.127,0.058,0.41713515083898,"S","Phox2a"
"Ddr1",2.55459853856427e-05,0.200973689760961,0.459,0.332,0.422249592439287,"S","Ddr1"
"Igsf11",2.68775301454223e-05,0.14145626608427,0.125,0.058,0.444258695773685,"S","Igsf11"
"Lxn",2.73547198016339e-05,0.351210254073327,0.935,0.913,0.452146163601206,"S","Lxn"
"Gm26917",2.78574547691885e-05,0.259520428514201,0.89,0.852,0.460455869879917,"S","Gm26917"
"Nrtn",2.79064267084036e-05,0.260597788192696,0.187,0.103,0.461265327063203,"S","Nrtn"
"Col6a5",2.85418799741054e-05,0.143573926189212,0.088,0.034,0.471768734091988,"S","Col6a5"
"Pkp2",2.85460051277114e-05,0.141234680534345,0.329,0.214,0.471836918755942,"S","Pkp2"
"Cby1",2.93326032844023e-05,0.212149633604902,0.748,0.66,0.484838599687886,"S","Cby1"
"Mgst3",2.97058209174513e-05,0.415424864008442,0.567,0.483,0.491007513944553,"S","Mgst3"
"Spata6",2.9844940099153e-05,0.173108716551141,0.479,0.359,0.493307014898899,"S","Spata6"
"A730056A06Rik",3.05914326578351e-05,0.0456266791839242,0.031,0.005,0.505645790401356,"S","A730056A06Rik"
"Pdlim4",3.10302153862708e-05,0.26432699166526,0.762,0.702,0.51289843011967,"S","Pdlim4"
"Por",3.12365984048157e-05,0.231212168959614,0.584,0.463,0.516309735033199,"S","Por"
"Slc38a1",3.16467661260873e-05,0.202463403242314,0.819,0.751,0.523089397298097,"S","Slc38a1"
"Cast1",3.17608165992221e-05,0.23362047631857,0.972,0.959,0.524974537568543,"S","Cast"
"Afdn",3.19062538099983e-05,0.208042693668004,0.904,0.844,0.527378469225462,"S","Afdn"
"Hs6st1",3.23433550875784e-05,0.305834440394971,0.691,0.645,0.534603316242584,"S","Hs6st1"
"Mta3",3.24137302797497e-05,0.187525343872496,0.544,0.428,0.535766547793984,"S","Mta3"
"Rasgef1a",3.27368970565198e-05,0.0624456907257891,0.062,0.019,0.541108171447216,"S","Rasgef1a"
"Rassf10",3.34048650757984e-05,0.0723478242082107,0.074,0.025,0.552149014837872,"S","Rassf10"
"Zfhx3",3.35279724654125e-05,0.187929045884464,0.955,0.947,0.554183856880803,"S","Zfhx3"
"Hras",3.37328859033883e-05,0.129174216419556,1,1,0.557570871097106,"S","Hras"
"Hdgf",3.38853198542967e-05,0.125101266117734,1,1,0.560090451871671,"S","Hdgf"
"Col6a11",3.43014649951802e-05,0.179106711589321,0.943,0.898,0.566968914905334,"S","Col6a1"
"Gapdh",3.4528169080293e-05,0.111578325880799,1,1,0.570716106728163,"S","Gapdh"
"Golph3l",3.52673915180147e-05,0.226245389182369,0.558,0.449,0.582934714401265,"S","Golph3l"
"Slco3a1",3.59776556726857e-05,0.255475007631506,0.314,0.216,0.594674670613822,"S","Slco3a1"
"Card10",3.74312140256882e-05,0.0837859003025105,0.119,0.054,0.6187005366306,"S","Card10"
"Mtch1",3.77089941206632e-05,0.155581685430024,0.989,0.981,0.623291963820442,"S","Mtch1"
"Cst13",3.85371909120374e-05,0.182029877634088,0.295,0.185,0.636981228585067,"S","Cst13"
"Cspg41",3.90084641047293e-05,0.189143896314461,0.51,0.378,0.644770903187071,"S","Cspg4"
"Capns1",4.00973267962226e-05,0.14563650153432,1,0.994,0.662768714614764,"S","Capns1"
"Anp32b",4.0586588163482e-05,0.154795723974391,1,1,0.670855715754194,"S","Anp32b"
"Npas2",4.18680294952853e-05,0.0944454711797523,0.093,0.038,0.692036659527571,"S","Npas2"
"Suz12",4.20591894993105e-05,0.209500589561052,0.912,0.894,0.695196343234104,"S","Suz12"
"Sigirr",4.2118555497448e-05,0.123094264442761,0.21,0.12,0.696177603817319,"S","Sigirr"
"Tfrc",4.229407095096e-05,0.228363014370941,0.728,0.633,0.699078698748418,"S","Tfrc"
"Fibcd1",4.31022327717966e-05,0.0586551231256218,0.045,0.011,0.712436805485025,"S","Fibcd1"
"Ifitm2",4.31659449407509e-05,0.207337749402543,1,1,0.713489903925671,"S","Ifitm2"
"Heg11",4.34167846031534e-05,0.376842672064501,0.615,0.531,0.717636032705522,"S","Heg1"
"Ifitm10",4.44390907525018e-05,0.0586412847224973,0.051,0.014,0.734533731048102,"S","Ifitm10"
"Ppp1r35",4.47772779783646e-05,0.164841637102906,0.612,0.472,0.740123627704388,"S","Ppp1r35"
"Nipal2",4.57703962070565e-05,0.113980557313262,0.142,0.071,0.756538878906436,"S","Nipal2"
"P4htm",4.59502087703809e-05,0.108735194363013,0.144,0.073,0.759511000765626,"S","P4htm"
"Psme2",4.90244410196678e-05,0.175495513835108,0.966,0.945,0.810324985614089,"S","Psme2"
"Fam43a",4.90413761332792e-05,0.241318596737004,0.275,0.182,0.810604906106971,"S","Fam43a"
"Ppia",4.91941374927385e-05,0.0814564714123636,1,1,0.813129898617475,"S","Ppia"
"Rrp15",4.92754998097493e-05,0.18908075397822,0.932,0.925,0.814474736355346,"S","Rrp15"
"Akr1c14",4.9951296164199e-05,0.113389502582857,0.105,0.045,0.825644974298045,"S","Akr1c14"
"Mettl26",5.16888422438402e-05,0.172188475044034,0.788,0.736,0.854364873448435,"S","Mettl26"
"Zfp612",5.30298008524257e-05,0.146813384440861,0.215,0.128,0.876529578289744,"S","Zfp612"
"Fam83b",5.32676935515119e-05,0.0547891080326532,0.037,0.007,0.88046170671294,"S","Fam83b"
"Gm28723",5.36590215384767e-05,0.0404089699129052,0.037,0.007,0.886929967009481,"S","Gm28723"
"5031425E22Rik",5.56151254049891e-05,0.189566027915534,0.544,0.43,0.919262407819064,"S","5031425E22Rik"
"Tgm1",5.63523499880409e-05,0.128978996541158,0.147,0.076,0.931447992952327,"S","Tgm1"
"Gale",5.67588797384658e-05,0.19099232070683,0.442,0.334,0.938167523197102,"S","Gale"
"Abca1",5.6840337246988e-05,0.257082760381547,0.731,0.638,0.939513934355464,"S","Abca1"
"Maea",5.76909050530588e-05,0.182521367752306,0.878,0.855,0.953572969622008,"S","Maea"
"Sdr39u1",5.81165420093036e-05,0.146780717009432,0.382,0.268,0.96060832287178,"S","Sdr39u1"
"Wdr45",5.83383161786405e-05,0.236973875613815,0.442,0.336,0.964274028116749,"S","Wdr45"
"Ccl21",5.90628049741964e-05,1.04139214621267,0.739,0.706,0.976249103418492,"S","Ccl2"
"Trim161",5.97154381594374e-05,0.217117801039121,0.666,0.559,0.987036477337341,"S","Trim16"
"Avil",6.03542246658122e-05,0.310151120378089,0.122,0.059,0.99759497950121,"S","Avil"
"Rab17",6.30885855971772e-05,0.0482852023493546,0.042,0.01,1,"S","Rab17"
"Acot7",6.33468304113718e-05,0.181538021449168,0.969,0.942,1,"S","Acot7"
"Snap47",6.39070385723905e-05,0.168165582014037,0.768,0.684,1,"S","Snap47"
"Tmem230",6.50269046079816e-05,0.179597566106717,0.564,0.44,1,"S","Tmem230"
"Cacybp",6.53568084121209e-05,0.129016085610663,1,0.999,1,"S","Cacybp"
"Ano101",6.68561331732995e-05,0.189643061743963,0.408,0.299,1,"S","Ano10"
"Mapre3",6.81764593760702e-05,0.127331525668867,0.283,0.181,1,"S","Mapre3"
"Cyb561d2",6.85312993628898e-05,0.181690386180312,0.516,0.398,1,"S","Cyb561d2"
"Rock1",6.90198337405927e-05,0.142018720386717,1,0.99,1,"S","Rock1"
"Syt1",6.93385704796951e-05,0.073666678894525,0.113,0.052,1,"S","Syt1"
"Lcn2",6.96619640941351e-05,0.179019679040754,0.116,0.055,1,"S","Lcn2"
"Plec1",7.1087960545424e-05,0.203586313936726,0.997,0.991,1,"S","Plec"
"Gm35853",7.13509227198506e-05,0.0390682812107233,0.034,0.006,1,"S","Gm35853"
