"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Zfp462",2.32168995558028e-43,0.380596005494757,0.558,0.333,4.30789571257921e-39,"1","Zfp462"
"Slc22a23",2.98422547489641e-43,0.260888585911231,0.227,0.074,5.53723036867028e-39,"1","Slc22a23"
"Eno3",6.64310629582431e-43,0.692121187574471,0.521,0.32,1.2326283731902e-38,"1","Eno3"
"Ltbp1",7.94764242601692e-43,0.472808887092953,0.574,0.353,1.47468505214744e-38,"1","Ltbp1"
"P3h4",8.76539167382916e-43,0.390120212314375,0.961,0.823,1.626418425079e-38,"1","P3h4"
"Hs3st3a1",1.50932707038499e-42,0.222110754187664,0.173,0.045,2.80055637909934e-38,"1","Hs3st3a1"
"Mycbp2",1.66427902467366e-42,0.520806434124494,0.991,0.947,3.08806973028197e-38,"1","Mycbp2"
"Meis2",1.79596086684955e-42,0.142293038301819,0.675,0.443,3.33240538843934e-38,"1","Meis2"
"Cryz",1.97785197974999e-42,0.48473162877546,0.482,0.283,3.66990434842611e-38,"1","Cryz"
"Gnas",2.15666097374097e-42,0.242612450883347,1,1,4.00168443677636e-38,"1","Gnas"
"Ifi27",2.38487208158195e-42,0.539754147538943,0.906,0.825,4.42513014737532e-38,"1","Ifi27"
"Cybrd1",2.76510519764979e-42,0.21606232218299,0.128,0.025,5.13065269423919e-38,"1","Cybrd1"
"Tesc",3.0928504925655e-42,0.178301959654954,0.098,0.013,5.73878408895529e-38,"1","Tesc"
"Lamc2",3.4362870764704e-42,0.474991479494061,0.397,0.2,6.37603067039083e-38,"1","Lamc2"
"Il1rn",5.08290689051866e-42,1.3883570613815,0.458,0.276,9.43133373535737e-38,"1","Il1rn"
"Gdf3",5.67169681579206e-42,0.566641097043416,0.245,0.088,1.05238334417022e-37,"1","Gdf3"
"Scd1",6.14556741331195e-42,0.393234505213602,0.485,0.275,1.14031003354003e-37,"1","Scd1"
"Ndfip1",6.2787120093604e-42,0.387417798384432,0.98,0.935,1.16501501333682e-37,"1","Ndfip1"
"Hoxa10",6.81349140896169e-42,0.439713064451148,0.353,0.163,1.26424333093284e-37,"1","Hoxa10"
"Stap2",1.16888640936358e-41,0.202103393393344,0.17,0.044,2.16886873257412e-37,"1","Stap2"
"Hoxa11os",1.28059202771847e-41,0.41216183477453,0.279,0.111,2.37613850743162e-37,"1","Hoxa11os"
"Sox2",2.87871646294618e-41,0.407538885442236,0.469,0.249,5.34145839699664e-37,"1","Sox2"
"Vamp4",4.79176175646996e-41,0.515233116328512,0.719,0.573,8.89111393913002e-37,"1","Vamp4"
"Fam189b",1.68951822708352e-40,0.380793705391056,0.48,0.277,3.13490107035348e-36,"1","Fam189b"
"Atp6v0e2",2.15254583045041e-40,0.284873747540441,0.381,0.18,3.99404878840074e-36,"1","Atp6v0e2"
"Gpx4",2.1878882259554e-40,0.504687720821287,1,1,4.05962660326024e-36,"1","Gpx4"
"Il34",2.48033004194595e-40,0.467695724797463,0.266,0.105,4.60225239283071e-36,"1","Il34"
"Lama5",5.60517815273061e-40,0.243979209593705,0.211,0.069,1.04004080623917e-35,"1","Lama5"
"Bex1",6.63512125057721e-40,0.422943180320474,0.377,0.179,1.2311467480446e-35,"1","Bex1"
"Ube2b",7.83033393358422e-40,0.319742256950619,0.994,0.976,1.45291846137655e-35,"1","Ube2b"
"Npnt",1.08562745971412e-39,0.419484545539239,0.254,0.098,2.01438175149955e-35,"1","Npnt"
"Stom",1.54777265518947e-39,0.546282579159928,0.575,0.386,2.87189216170406e-35,"1","Stom"
"Ephx1",1.6923996735922e-39,0.506134448528933,0.704,0.523,3.14024759435032e-35,"1","Ephx1"
"Nt5e",1.70617606987691e-39,0.363732232872366,0.265,0.104,3.1658096976566e-35,"1","Nt5e"
"Fdft1",1.92009260302693e-39,0.52022568932764,0.715,0.535,3.56273182491647e-35,"1","Fdft1"
"Krt14",2.20113720440004e-39,1.41902882805989,0.33,0.159,4.08421008276428e-35,"1","Krt14"
"Vma21",2.47324534541941e-39,0.474223355706442,0.971,0.957,4.58910673842571e-35,"1","Vma21"
"Ramp3",2.72520135509419e-39,0.749239211438236,0.464,0.27,5.05661111437727e-35,"1","Ramp3"
"Susd6",1.40356609534192e-38,0.464775954899692,0.75,0.601,2.60431688990692e-34,"1","Susd6"
"Hspb2",2.87373468064376e-38,0.460749125480135,0.369,0.18,5.33221469993449e-34,"1","Hspb2"
"Epha7",3.1547273603819e-38,0.449829748504718,0.428,0.232,5.85359661718861e-34,"1","Epha7"
"Aqp11",4.59648839161212e-38,0.362175153559256,0.27,0.111,8.52878421063628e-34,"1","Aqp11"
"Krt6a",6.04557120512341e-38,1.23832520737441,0.172,0.051,1.12175573711065e-33,"1","Krt6a"
"Slc25a23",9.73057965126783e-38,0.269513014344064,0.28,0.116,1.80550905429275e-33,"1","Slc25a23"
"Swap70",9.80476447512329e-38,0.477133387988959,0.697,0.53,1.81927404835913e-33,"1","Swap70"
"Grtp1",9.99227553442545e-38,0.273506011460246,0.278,0.116,1.85406672541264e-33,"1","Grtp1"
"Sptssb",1.0794105804074e-37,0.450248834192712,0.125,0.027,2.00284633194593e-33,"1","Sptssb"
"Tmem184a",1.31277670546554e-37,0.139732980415333,0.121,0.025,2.4358571769913e-33,"1","Tmem184a"
"Carnmt1",1.48243611377141e-37,0.383245812067005,0.959,0.903,2.75066020910286e-33,"1","Carnmt1"
"Prnp",2.0507109805948e-37,0.471711977587411,0.901,0.798,3.80509422449366e-33,"1","Prnp"
"Mettl26",2.16339175767527e-37,0.396643163400745,0.732,0.548,4.01417340636646e-33,"1","Mettl26"
"Fndc3c1",2.16881287660727e-37,0.441606185911481,0.234,0.087,4.02423229254479e-33,"1","Fndc3c1"
"Hap1",2.79055402298282e-37,0.192588640723045,0.189,0.059,5.17787298964462e-33,"1","Hap1"
"Sox21",3.3347758057455e-37,0.224792379673057,0.151,0.039,6.18767650756078e-33,"1","Sox21"
"Krt80",3.63817855672475e-37,0.420060386752419,0.248,0.099,6.75064031200277e-33,"1","Krt80"
"Tst",3.84225623417328e-37,0.406538362566069,0.596,0.385,7.12930644250853e-33,"1","Tst"
"Sox2ot",5.16159858148823e-37,0.22438379841718,0.161,0.045,9.57734616795142e-33,"1","Sox2ot"
"Mpc2",5.19618716913564e-37,0.311826552990035,0.981,0.962,9.64152529233119e-33,"1","Mpc2"
"Rock1",5.22136652382777e-37,0.335197775535792,0.986,0.961,9.68824558496243e-33,"1","Rock1"
"Uqcc2",6.32073340886167e-37,0.279536151592463,0.998,0.997,1.17281208401428e-32,"1","Uqcc2"
"Cd55",1.17477302686894e-36,0.46924520237013,0.414,0.223,2.17979135135532e-32,"1","Cd55"
"Flot1",1.17822291389957e-36,0.519378680291357,0.71,0.569,2.18619261674065e-32,"1","Flot1"
"Lemd1",1.421233575094e-36,0.145570254418557,0.121,0.025,2.63709889858692e-32,"1","Lemd1"
"Meg3",1.56698364726433e-36,0.788314288013735,0.768,0.649,2.90753815749896e-32,"1","Meg3"
"Uchl1",1.68916756890698e-36,0.198819430464848,0.395,0.192,3.13425042410691e-32,"1","Uchl1"
"Plpp1",1.81656150628928e-36,0.480995334635609,0.642,0.444,3.37062987491976e-32,"1","Plpp1"
"Mst1",2.50175079453789e-36,0.142624480631172,0.1,0.017,4.64199859926505e-32,"1","Mst1"
"Ntn5",6.05827646290942e-36,0.196169045921797,0.144,0.037,1.12411319769284e-31,"1","Ntn5"
"Anxa3",7.33435253481531e-36,0.568030397005867,0.943,0.911,1.36088911283498e-31,"1","Anxa3"
"Cavin1",9.49279813870475e-36,0.360013234231689,0.899,0.752,1.76138869463667e-31,"1","Cavin1"
"Calca",1.10027558166178e-35,0.919817173450755,0.213,0.078,2.04156134177343e-31,"1","Calca"
"Efnb1",1.15790405134848e-35,0.472333991882754,0.653,0.461,2.14849096727711e-31,"1","Efnb1"
"Dnaja1",1.21317309178265e-35,0.241151785437168,1,0.998,2.2510426718027e-31,"1","Dnaja1"
"Aig1",1.54278968745958e-35,0.49484455594256,0.812,0.705,2.86264626508125e-31,"1","Aig1"
"Dbi",1.59663397817137e-35,0.234485924829673,1,0.999,2.96255434649697e-31,"1","Dbi"
"Gjb4",2.24444320715239e-35,0.263318536932318,0.274,0.116,4.16456437087126e-31,"1","Gjb4"
"Eef1a1",2.9724045481219e-35,0.191194030861777,1,1,5.51529663904019e-31,"1","Eef1a1"
"Ypel2",3.52706558367991e-35,0.403374332928186,0.234,0.093,6.54447019051808e-31,"1","Ypel2"
"Rassf7",3.80153508893613e-35,0.281798393244899,0.299,0.135,7.05374835752099e-31,"1","Rassf7"
"Rgs20",5.77443897103872e-35,0.204978839908533,0.14,0.036,1.07144715107623e-30,"1","Rgs20"
"Slc6a6",6.39513603483112e-35,0.443951447638465,0.944,0.889,1.18661749126292e-30,"1","Slc6a6"
"Emc9",8.39890174052746e-35,0.400267949894208,0.456,0.27,1.55841621795487e-30,"1","Emc9"
"Wasf1",9.47554165067043e-35,0.356316683866891,0.499,0.298,1.7581867532819e-30,"1","Wasf1"
"Tinagl1",9.82204469250158e-35,0.534128693462387,0.529,0.324,1.82248039269367e-30,"1","Tinagl1"
"Pllp",1.07330819784594e-34,0.180023944883513,0.138,0.035,1.99152336110314e-30,"1","Pllp"
"Mboat2",1.3788937831306e-34,0.283002383627177,0.323,0.152,2.55853741459883e-30,"1","Mboat2"
"Porcn",1.44286669374059e-34,0.394371602926891,0.329,0.159,2.67723915023567e-30,"1","Porcn"
"Cacna2d3",2.00838099225847e-34,0.19126126142162,0.149,0.041,3.72655093113559e-30,"1","Cacna2d3"
"Klc3",2.19809338920988e-34,0.156986422782035,0.14,0.036,4.07856228367894e-30,"1","Klc3"
"Rab27b",2.66841082184886e-34,0.242299757039974,0.205,0.073,4.95123627994056e-30,"1","Rab27b"
"Afdn",2.7515318376563e-34,0.351684121190268,0.792,0.622,5.10546732477126e-30,"1","Afdn"
"Tcf4",2.7846682739568e-34,0.487434092834044,0.915,0.858,5.16695198232684e-30,"1","Tcf4"
"Mdh1",3.34958810710223e-34,0.340119259808948,0.991,0.963,6.21516073272819e-30,"1","Mdh1"
"Calcb",3.55552632862622e-34,0.868021839379708,0.149,0.042,6.59727910276595e-30,"1","Calcb"
"Patj",3.79259783357682e-34,0.204746437471299,0.194,0.067,7.03716528020179e-30,"1","Patj"
"Vdac1",4.66688849547589e-34,0.263564322203631,0.999,0.997,8.65941160335552e-30,"1","Vdac1"
"Nccrp1",4.94755462514113e-34,0.591704191844003,0.163,0.049,9.18018760694936e-30,"1","Nccrp1"
"Wdr6",5.17426616253061e-34,0.39808252997365,0.499,0.315,9.60085086457555e-30,"1","Wdr6"
"Acot9",5.45011723105762e-34,0.356562719080553,0.847,0.748,1.01126925222274e-29,"1","Acot9"
"Pde9a",5.82973453136407e-34,0.174181219141586,0.14,0.037,1.0817072422946e-29,"1","Pde9a"
"Nat8f3",1.50948941086567e-33,0.155741295628216,0.082,0.012,2.80085760186125e-29,"1","Nat8f3"
"Pkp2",1.58910909949973e-33,0.287402505467103,0.298,0.138,2.94859193412174e-29,"1","Pkp2"
"Mctp1",1.67283041500935e-33,0.325042583057403,0.201,0.073,3.10393683504986e-29,"1","Mctp1"
"Ccnd1",1.71765101971422e-33,0.575079417685534,0.979,0.936,3.18710146707973e-29,"1","Ccnd1"
"Slc5a9",2.34398655316778e-33,0.158630147575938,0.096,0.017,4.34926704940282e-29,"1","Slc5a9"
"Sdc4",2.461137569234e-33,0.520609111621251,0.934,0.899,4.56664075971369e-29,"1","Sdc4"
"Kctd1",3.29572069053173e-33,0.31854957830277,0.26,0.113,6.11520974128163e-29,"1","Kctd1"
"Kank2",3.5504478014128e-33,0.421562953607491,0.697,0.53,6.58785589552145e-29,"1","Kank2"
"Tspan15",3.81198588657349e-33,0.246490096722494,0.239,0.096,7.07313981253711e-29,"1","Tspan15"
"Idi1",4.57211245321787e-33,0.525049905610498,0.743,0.604,8.48355465694576e-29,"1","Idi1"
"Gpr50",4.62866160468218e-33,0.223487831133304,0.085,0.013,8.58848160748779e-29,"1","Gpr50"
"Tmem59",4.66092653849933e-33,0.314218227279608,0.989,0.981,8.64834919218551e-29,"1","Tmem59"
"Gm15551",5.62506356339631e-33,0.429496817459903,0.292,0.135,1.04373054418819e-28,"1","Gm15551"
"Bcr",6.17455927290354e-33,0.318104148103397,0.41,0.23,1.14568947308725e-28,"1","Bcr"
"Stk38",7.14552002713465e-33,0.375001963479317,0.846,0.739,1.32585124103483e-28,"1","Stk38"
"Avil",8.11108290134804e-33,0.321907806038641,0.118,0.028,1.50501143234513e-28,"1","Avil"
"Chmp4c",8.64673652271869e-33,0.184809423865836,0.163,0.05,1.60440196179045e-28,"1","Chmp4c"
"Hs6st1",9.72399398963203e-33,0.430550900805384,0.614,0.427,1.80428708477622e-28,"1","Hs6st1"
"Sigirr",1.05130840856343e-32,0.224514326108978,0.186,0.064,1.95070275208945e-28,"1","Sigirr"
"Gch1",1.14305369553056e-32,0.493117221829283,0.445,0.264,2.12093613205695e-28,"1","Gch1"
"Mybl1",1.19895707590366e-32,0.558266097024801,0.438,0.263,2.22466485433925e-28,"1","Mybl1"
"Sptbn1",1.20836883556711e-32,0.30842308475971,0.991,0.948,2.24212837439478e-28,"1","Sptbn1"
"Sptan1",1.55524585923005e-32,0.346161753985044,0.926,0.849,2.88575869180135e-28,"1","Sptan1"
"Atp1a1",1.67137242539813e-32,0.338871621553797,0.981,0.971,3.10123153532624e-28,"1","Atp1a1"
"Krt16",1.79147558926234e-32,0.606159358224084,0.127,0.032,3.32408295587628e-28,"1","Krt16"
"Junb",2.02811396428896e-32,0.409825472813347,0.954,0.921,3.76316546073816e-28,"1","Junb"
"Htra1",3.05928585466326e-32,0.514499391312275,0.422,0.248,5.67650490332768e-28,"1","Htra1"
"Grb10",3.80224418291951e-32,0.380134362036187,0.939,0.83,7.05506408140715e-28,"1","Grb10"
"Stac",4.11184408922156e-32,0.175540688951488,0.109,0.024,7.62952670755061e-28,"1","Stac"
"Id3",4.55819501033217e-32,0.522242260383268,0.898,0.785,8.45773084167133e-28,"1","Id3"
"Snap47",4.99047618174282e-32,0.367123210063025,0.714,0.558,9.25982855522381e-28,"1","Snap47"
"Hoxa7",1.01957917033346e-31,0.360954817180444,0.434,0.248,1.89182915055374e-27,"1","Hoxa7"
"Nckap1",1.10404544833481e-31,0.320343049919785,0.913,0.774,2.04855632938524e-27,"1","Nckap1"
"Slc4a8",1.49842789958476e-31,0.209423927131523,0.234,0.094,2.78033296767952e-27,"1","Slc4a8"
"Myl6",1.61566298430709e-31,0.257864417067585,1,1,2.99786266738181e-27,"1","Myl6"
"Ppia",1.70085254071805e-31,0.158312248628761,1,1,3.15593188930235e-27,"1","Ppia"
"Cdc42ep2",2.045033818527e-31,0.414131468179473,0.563,0.371,3.79456025027685e-27,"1","Cdc42ep2"
"Nrtn",2.14494863638295e-31,0.355213243400307,0.177,0.061,3.97995219480857e-27,"1","Nrtn"
"Tmc6",2.51180793887757e-31,0.302123200892043,0.379,0.209,4.66065963058733e-27,"1","Tmc6"
"Dpy30",2.52019273303012e-31,0.323903110965401,0.977,0.933,4.67621761613739e-27,"1","Dpy30"
"Gm15987",3.22675987745303e-31,0.303298484042074,0.18,0.063,5.98725295261409e-27,"1","Gm15987"
"Xrcc5",3.62042873754704e-31,0.338704506039395,0.624,0.438,6.71770552251854e-27,"1","Xrcc5"
"Dbndd2",4.39610484521603e-31,0.36964625126501,0.837,0.72,8.15697254029834e-27,"1","Dbndd2"
"Capn5",4.68471392763288e-31,0.24277190277942,0.265,0.118,8.69248669272281e-27,"1","Capn5"
"Eva1c",4.95774126511888e-31,0.305441546654189,0.343,0.177,9.19908891742809e-27,"1","Eva1c"
"Cd34",5.22414926404106e-31,0.661604751643012,0.448,0.277,9.69340895942819e-27,"1","Cd34"
"Map7",5.23216851680379e-31,0.17437417302532,0.137,0.038,9.70828868292943e-27,"1","Map7"
"Gabarapl2",7.80538962355346e-31,0.288744182410231,0.984,0.955,1.44829004465035e-26,"1","Gabarapl2"
"Ccdc68",8.69108447421005e-31,0.224307187618141,0.162,0.052,1.61263072418967e-26,"1","Ccdc68"
"Slc4a7",9.44279395954786e-31,0.443038702511679,0.672,0.528,1.75211041919411e-26,"1","Slc4a7"
"Fryl",9.9062739712875e-31,0.442242120310958,0.565,0.383,1.8381091353724e-26,"1","Fryl"
"Psmb1",1.07286920911494e-30,0.221724008321155,1,0.999,1.99070881751277e-26,"1","Psmb1"
"Phf20l1",1.44877123987127e-30,0.419284952433745,0.863,0.781,2.68819503558114e-26,"1","Phf20l1"
"Hoxd11",1.50489824479584e-30,0.301062164034,0.202,0.077,2.79233869321869e-26,"1","Hoxd11"
"Tfcp2l1",1.50862061213171e-30,0.278150491270847,0.206,0.08,2.79924554581039e-26,"1","Tfcp2l1"
"Purb",1.63946017938394e-30,0.322099525489348,0.968,0.936,3.04201836284691e-26,"1","Purb"
"Gprc5a",3.40660309170826e-30,0.201233120381951,0.211,0.083,6.32095203666467e-26,"1","Gprc5a"
"Acadl",3.66848526171775e-30,0.296647750912093,0.947,0.902,6.80687440311729e-26,"1","Acadl"
"Cdkn2a",3.85109944151341e-30,0.51016820170431,0.906,0.815,7.14571501372812e-26,"1","Cdkn2a"
"Srd5a1",4.00982253853983e-30,0.327001919792883,0.41,0.238,7.44022572026065e-26,"1","Srd5a1"
"Ckb",4.02223563462755e-30,0.713745465619329,0.809,0.683,7.46325822005143e-26,"1","Ckb"
"Pstpip1",4.27676994878514e-30,0.308683837813324,0.302,0.151,7.93554663997082e-26,"1","Pstpip1"
"Cox6b2",4.64794466120478e-30,0.363504549280828,0.381,0.21,8.62426131886548e-26,"1","Cox6b2"
"2310030G06Rik",5.49807370277341e-30,0.228756510643843,0.315,0.156,1.02016757554961e-25,"1","2310030G06Rik"
"Rhou",1.01899947052302e-29,0.348221381823804,0.507,0.329,1.89075351755546e-25,"1","Rhou"
"Hdac6",1.14691412408833e-29,0.41315292966217,0.465,0.298,2.12809915724589e-25,"1","Hdac6"
"Peli2",1.24670329768302e-29,0.300477840006118,0.327,0.168,2.31325796885084e-25,"1","Peli2"
"Heg1",1.54354877952177e-29,0.405650269286718,0.526,0.348,2.86405476040264e-25,"1","Heg1"
"C1qtnf4",1.58128165670385e-29,0.14540400276165,0.174,0.059,2.93406811401399e-25,"1","C1qtnf4"
"Nectin3",2.11972365414172e-29,0.387523369830469,0.652,0.466,3.93314724025996e-25,"1","Nectin3"
"Col4a6",2.24863056823931e-29,0.207848760427509,0.144,0.044,4.17233401936805e-25,"1","Col4a6"
"Rras2",2.38894097072925e-29,0.5149220467306,0.776,0.651,4.43267997118812e-25,"1","Rras2"
"Maml2",2.42993909054261e-29,0.265092143382345,0.318,0.161,4.50875198250181e-25,"1","Maml2"
"Ptchd4",2.50138766645837e-29,0.310531544735554,0.218,0.09,4.64132481511351e-25,"1","Ptchd4"
"Map1lc3a",2.54024975562183e-29,0.491103205498714,0.923,0.859,4.7134334215563e-25,"1","Map1lc3a"
"Mxd4",2.82286759067526e-29,0.576607245555408,0.686,0.589,5.23783081449794e-25,"1","Mxd4"
"Cd59a",3.01102283406264e-29,0.590362239393104,0.529,0.368,5.58695286860324e-25,"1","Cd59a"
"Myo1e",3.22563542287053e-29,0.401224775181947,0.77,0.665,5.98516652713626e-25,"1","Myo1e"
"Krtdap",3.8651358222593e-29,0.516631475973499,0.279,0.133,7.17175951820214e-25,"1","Krtdap"
"Hoxd13",3.92015984022359e-29,0.241283075419952,0.191,0.072,7.27385658353487e-25,"1","Hoxd13"
"Acsbg1",5.0818086360147e-29,0.356537799126714,0.26,0.121,9.42929592412527e-25,"1","Acsbg1"
"Ppl",5.49573765734567e-29,0.180507435035214,0.133,0.038,1.01973412232049e-24,"1","Ppl"
"Pfn2",6.42120277156398e-29,0.224787095282955,0.693,0.49,1.1914541742637e-24,"1","Pfn2"
"Hsd3b7",8.11641455561409e-29,0.355528753703804,0.393,0.231,1.5060007207942e-24,"1","Hsd3b7"
"Otud1",8.20154592148141e-29,0.397835325662006,0.33,0.179,1.52179684573088e-24,"1","Otud1"
"Pgs1",8.51301449783249e-29,0.316467494950978,0.867,0.786,1.57958984007282e-24,"1","Pgs1"
"Ywhae",9.05809674212383e-29,0.17747095288765,1,1,1.68072985050108e-24,"1","Ywhae"
"Stxbp3",9.60275427242124e-29,0.383459501029861,0.563,0.402,1.78179105524776e-24,"1","Stxbp3"
"Shisa3",1.10288571829793e-28,0.35596917980548,0.187,0.071,2.04640445030181e-24,"1","Shisa3"
"Jund",1.15356502241779e-28,0.344945961740506,0.948,0.889,2.1404398990962e-24,"1","Jund"
"Krt13",1.22698126103487e-28,0.171364675423929,0.108,0.026,2.27666372985021e-24,"1","Krt13"
"Btbd3",1.2868965021109e-28,0.669929909145049,0.39,0.233,2.38783645966677e-24,"1","Btbd3"
"Sat1",1.60512815253445e-28,0.539021700831992,0.94,0.861,2.97831528702768e-24,"1","Sat1"
"Gpc4",1.71898202294477e-28,0.419706627010989,0.507,0.334,3.18957114357403e-24,"1","Gpc4"
"Asap1",1.92125859899735e-28,0.380641548275994,0.892,0.827,3.56489533043958e-24,"1","Asap1"
"Zfp36l1",2.07259884132969e-28,0.430913378559985,0.883,0.811,3.84570715008724e-24,"1","Zfp36l1"
"Hook1",2.83682650120843e-28,0.185918854034873,0.176,0.063,5.26373157299224e-24,"1","Hook1"
"Pcgf5",3.06099077924756e-28,0.389865135817723,0.549,0.38,5.67966839089384e-24,"1","Pcgf5"
"P4htm",3.47817028980857e-28,0.165802570065305,0.133,0.039,6.45374497273981e-24,"1","P4htm"
"Pcbd1",3.70653265311743e-28,0.234316075303406,0.218,0.091,6.87747133785938e-24,"1","Pcbd1"
"Bicd1",4.94478230653936e-28,0.239568457169098,0.371,0.201,9.17504356978378e-24,"1","Bicd1"
"Tsc22d1",7.21987726624455e-28,0.473297237602844,0.8,0.684,1.33964822675168e-23,"1","Tsc22d1"
"Sfxn3",8.81149287358849e-28,0.355173435661335,0.563,0.4,1.63497250269434e-23,"1","Sfxn3"
"Zfp664",9.96259459375466e-28,0.288410071449035,0.765,0.61,1.84855942687118e-23,"1","Zfp664"
"Cyb5r3",1.02634540992769e-27,0.288025728571114,0.991,0.96,1.90438390812083e-23,"1","Cyb5r3"
"Prima1",1.14126679633989e-27,0.137131408281461,0.102,0.024,2.11762054060866e-23,"1","Prima1"
"Arhgef18",1.20867435604598e-27,0.332937308736437,0.383,0.229,2.24269526764331e-23,"1","Arhgef18"
"Eci1",1.26176383798726e-27,0.339848134202825,0.77,0.651,2.34120280138536e-23,"1","Eci1"
"Kmt2e",1.43251645391932e-27,0.345398806356427,0.892,0.841,2.6580342802473e-23,"1","Kmt2e"
"Abcc12",1.59985621108598e-27,0.103860378179648,0.084,0.016,2.96853319967004e-23,"1","Abcc12"
"Als2cl",1.73596134179072e-27,0.176951762756749,0.203,0.082,3.22107626969268e-23,"1","Als2cl"
"Il6ra",1.79446483722734e-27,0.369102471859795,0.443,0.28,3.32962950547533e-23,"1","Il6ra"
"Rnd3",1.85241691437828e-27,0.313955389139862,0.822,0.669,3.4371595846289e-23,"1","Rnd3"
"Tle4",2.012645807415e-27,0.37806034944859,0.521,0.348,3.73446429565853e-23,"1","Tle4"
"Bod1",2.0926015709467e-27,0.314003600737045,0.89,0.785,3.88282221489161e-23,"1","Bod1"
"Parp12",2.18255093926212e-27,0.397281174310471,0.636,0.498,4.04972326780085e-23,"1","Parp12"
"Eci2",2.42249118142145e-27,0.301761428512337,0.87,0.798,4.4949323871275e-23,"1","Eci2"
"Ccdc136",2.75290620829496e-27,0.197437207697509,0.197,0.077,5.1080174694913e-23,"1","Ccdc136"
"Cdk2ap2",3.07345005939986e-27,0.309498817321282,0.856,0.746,5.70278658521644e-23,"1","Cdk2ap2"
"Trim24",3.3272085036642e-27,0.394470020438865,0.638,0.48,6.17363537854892e-23,"1","Trim24"
"Shisa8",3.44759133341675e-27,0.154588998321934,0.108,0.028,6.39700571915479e-23,"1","Shisa8"
"Chl1",3.60507620046156e-27,0.461510378277745,0.323,0.17,6.68921888995642e-23,"1","Chl1"
"Morf4l1",3.7299397827555e-27,0.190720938310912,1,1,6.92090326690284e-23,"1","Morf4l1"
"Sulf2",4.20143270732438e-27,0.318890540691875,0.772,0.642,7.79575838844038e-23,"1","Sulf2"
"Rab3d",4.42178645175253e-27,0.227710891465139,0.234,0.105,8.20462476122681e-23,"1","Rab3d"
"Mfsd6",6.14919722776109e-27,0.350055566316786,0.493,0.322,1.14098354561107e-22,"1","Mfsd6"
"Sybu",6.32962567797429e-27,0.245962175176419,0.217,0.094,1.17446204454813e-22,"1","Sybu"
"Dnajc21",7.25072176821301e-27,0.33798852187642,0.92,0.845,1.34537142409192e-22,"1","Dnajc21"
"Gpi1",8.33976430788539e-27,0.243115402947901,0.999,0.986,1.54744326732813e-22,"1","Gpi1"
"Cdkn1b",8.53178187644372e-27,0.391851486681674,0.498,0.337,1.58307212717413e-22,"1","Cdkn1b"
"Birc6",9.05819729448129e-27,0.273247144796828,0.984,0.959,1.680748507991e-22,"1","Birc6"
"Fam135a",1.237406843942e-26,0.308193416644511,0.426,0.261,2.29600839893437e-22,"1","Fam135a"
"Ptprk",1.81644541414956e-26,0.319158720308512,0.388,0.228,3.3704144659545e-22,"1","Ptprk"
"Crip1",1.90008569119925e-26,0.707329452646925,0.934,0.877,3.52560900002022e-22,"1","Crip1"
